stop_id,stop_name,stop_lat,stop_lon,mode,mode_folder
5762,Werribee Mercy Hospital/Princes Hwy,-37.88606091,144.69774155,bus,4
5763,Frederick Ct/Princes Hwy,-37.88988941,144.68940133,bus,4
5764,Wyndham Law Courts/Princes Hwy,-37.89431694,144.67993844,bus,4
5765,Sneydes Rd/Princes Hwy,-37.89669477,144.67486025,bus,4
5766,Wattle Ave/Princes Hwy,-37.89850029,144.67092561,bus,4
5767,Tower Rd/Princes Hwy,-37.89949158,144.66865407,bus,4
5768,Ascot Vale Station/McCully St,-37.77583471,144.92164699,bus,4
5769,Bloomfield Rd/Rothwell St,-37.77603926,144.91996093,bus,4
5770,Francis St/Rothwell St,-37.77724383,144.91979092,bus,4
5772,Union Rd/Francis St,-37.77697864,144.91549532,bus,4
5773,Epsom Rd/Mirams St,-37.77675214,144.9113576,bus,4
5774,Epsom Rd/Charles St,-37.77787583,144.91120108,bus,4
5775,Kirk St/Charles St,-37.77898693,144.90931911,bus,4
5776,James St/Charles St,-37.78033393,144.90702167,bus,4
5777,Elliott St/Chauvel St,-37.78193365,144.90728311,bus,4
5778,RAS Showgrounds/Langs Rd,-37.78311581,144.90737467,bus,4
5779,Kingston Ave/Fisher Pde,-37.7847947,144.90549918,bus,4
5780,Leonard Cres/Fisher Pde,-37.78638433,144.90519312,bus,4
5781,Flemington Racecourse/Fisher Pde,-37.78943954,144.90368739,bus,4
5782,Henry Turner South Reserve/Farnsworth Ave,-37.79027758,144.90014345,bus,4
5783,Footscray City College/Farnsworth Ave,-37.79170536,144.89481117,bus,4
5784,Tiernan St/Droop St,-37.79458261,144.8954563,bus,4
5785,Geelong Rd/Droop St,-37.79605567,144.89669779,bus,4
5786,Nicholson St/Droop St,-37.79929444,144.89942246,bus,4
5789,John St/Buckley St,-37.80286115,144.88923586,bus,4
579,Odowd St/Broadway,-37.71792472,145.01681525,bus,4
5790,Wellington Rd/Whitehorse Rd,-37.81704926,145.11688314,bus,4
5791,Nangnak Lane/Whitehorse Rd,-37.8163028,145.1107904,bus,4
5792,Laing St/Whitehorse Rd,-37.81588783,145.10683635,bus,4
5793,Pryton Ct/Union Rd,-37.80808541,145.10079968,bus,4
5794,Belmore Rd/Union Rd,-37.80520164,145.10136196,bus,4
5795,Orlando St/Beach Rd,-37.93419124,144.99507627,bus,4
5796,Belmore Rd/Greythorn Rd,-37.80344856,145.09715895,bus,4
5797,Yeneda St/Greythorn Rd,-37.80139228,145.0976206,bus,4
5798,Alpha St/Greythorn Rd,-37.79909333,145.09812252,bus,4
5799,Sweyn St/Greythorn Rd,-37.7963526,145.09861302,bus,4
58,Oriel Rd/Ramu Pde,-37.73613976,145.04497069,bus,4
580,Boldrewood Pde/Broadway,-37.71839299,145.02054658,bus,4
5800,Lemon Rd/Greythorn Rd,-37.79264282,145.0993668,bus,4
5801,Leicester St/Greythorn Rd,-37.79096176,145.09962564,bus,4
5802,Koonung Creek Reserve/Carron St,-37.7814456,145.09407852,bus,4
5803,Kawarren St/Carron St,-37.78128053,145.09223195,bus,4
5805,Balwyn Rd/Larbert Ave,-37.78149499,145.08767321,bus,4
5806,Prose St/Balwyn Rd,-37.78309015,145.08712113,bus,4
5807,Millicent Ave/Balwyn Rd,-37.78434688,145.0868162,bus,4
5808,Boroondara SC/Balwyn Rd,-37.78702339,145.08625889,bus,4
5809,Jaserfold St/Balwyn Rd,-37.79077076,145.08560576,bus,4
581,Charlton Cres/Boldrewood Pde,-37.71723257,145.02174597,bus,4
5810,Rookwood St/Balwyn Rd,-37.79238707,145.08524607,bus,4
5811,Doncaster Rd/Balwyn Rd,-37.79515346,145.08467495,bus,4
5812,Lansdown St/Balwyn Rd,-37.79709405,145.08430683,bus,4
5813,Albury Rd/Balwyn Rd,-37.79919624,145.08390044,bus,4
5814,Hislop Reserve/Balwyn Rd,-37.80058807,145.08359189,bus,4
5815,Belmore Rd/Balwyn Rd,-37.80390339,145.08297237,bus,4
5816,Yongala St/Balwyn Rd,-37.80606899,145.08258697,bus,4
5817,Frederick St/Balwyn Rd,-37.80740714,145.08230247,bus,4
5818,Gordon St/Balwyn Rd,-37.80902453,145.08201073,bus,4
5819,Ellen St/Balwyn Rd,-37.81027278,145.08173989,bus,4
5820,Whitehorse Rd/Balwyn Rd,-37.81314816,145.08122245,bus,4
5821,Fintona Girls School/Balwyn Rd,-37.81475599,145.08089683,bus,4
5822,Mont Albert Rd/Balwyn Rd,-37.81767604,145.08035543,bus,4
5823,Mont Albert Rd/Rochester Rd,-37.81908463,145.08218205,bus,4
5824,31 Rochester Rd,-37.82072022,145.08190114,bus,4
5825,Canterbury Station/Rochester Rd,-37.82328969,145.08141426,bus,4
5826,Daphne St/Canterbury Rd,-37.82347301,145.07718319,bus,4
5827,Alexandra Ave/Canterbury Rd,-37.82297972,145.07236756,bus,4
5828,Gwenda Ave/Canterbury Rd,-37.82272688,145.07013603,bus,4
5829,Canterbury Rd/Stanhope Gr,-37.82249976,145.06563167,bus,4
583,Clements Gr/Boldrewood Pde,-37.7138825,145.02242498,bus,4
5830,Broadway/Stanhope Gr,-37.8254993,145.06499664,bus,4
5831,Capricorn Ave/Polaris Dr,-37.78178976,145.16802336,bus,4
5832,Capella Pl/Polaris Dr,-37.78152246,145.17053937,bus,4
5834,Standring Cl/Hunt St,-37.78204121,145.17493227,bus,4
5837,Murphy Rd/Victoria St,-37.78489535,145.14419139,bus,4
5838,Domaine Dr/Victoria St,-37.78299002,145.14452293,bus,4
5839,George St/Victoria St,-37.779977,145.14490484,bus,4
584,Boldrewood Pde/Whitelaw St,-37.7122565,145.02219595,bus,4
5840,Owens St/Victoria St,-37.77607749,145.1456495,bus,4
5841,Woodlea St/Victoria St,-37.77444277,145.14599689,bus,4
5842,King St/Church Rd,-37.77231126,145.14055511,bus,4
5843,Castlewood Pl/The Grange,-37.76895612,145.14553223,bus,4
5844,Peter Budge Ave/The Grange,-37.77143002,145.1492624,bus,4
5845,Trevinden Cl/Greenridge Ave,-37.77292671,145.15217698,bus,4
5846,Rippon Ct/Wyena Way,-37.77416855,145.15839057,bus,4
5847,Serpells Rd/Browning Dr,-37.76851116,145.16199353,bus,4
5848,Clarke St/Devonshire Rd,-37.78499208,144.83273195,bus,4
5849,Martin St/Devonshire Rd,-37.78530316,144.83543665,bus,4
585,Black St/Whitelaw St,-37.71211928,145.02046398,bus,4
5850,K Wheelahan Gardens/Devonshire Rd,-37.7856326,144.83816356,bus,4
5851,Cornwall Rd/Devonshire Rd,-37.78594314,144.84084562,bus,4
5852,Yewers St/Devonshire Rd,-37.78620028,144.84307506,bus,4
5853,Duke St/Devonshire Rd,-37.78645633,144.84524778,bus,4
5854,Caroline Chisholm College/Churchill Ave,-37.78674653,144.84830521,bus,4
5855,Braybrook Shops/Churchill Ave,-37.78651476,144.852888,bus,4
5856,Skinner Reserve/Churchill Ave,-37.78572629,144.85660117,bus,4
5857,Melon St/Churchill Ave,-37.78612057,144.85945123,bus,4
5858,Christ The King PS/Churchill Ave,-37.78635012,144.86167018,bus,4
5859,Dobson Reserve/Churchill Ave,-37.78654523,144.86596812,bus,4
5860,Rooney St/Churchill Ave,-37.78403349,144.86859518,bus,4
5861,Devonshire Rd/Duke St,-37.78572599,144.84621145,bus,4
5862,Sunshine Harvester Primary School/Duke St,-37.78353288,144.84652492,bus,4
5863,Burnett Ave/Duke St,-37.78089172,144.84697627,bus,4
5864,Ballarat Rd/Duke St,-37.7796965,144.84715856,bus,4
5865,Commerce St/Ballarat Rd,-37.77942065,144.84932381,bus,4
5866,Darnley St/Ballarat Rd,-37.77967047,144.85165548,bus,4
5867,Errol St/Ballarat Rd,-37.78001103,144.85451819,bus,4
5868,Vine St/Ballarat Rd,-37.78036259,144.85749415,bus,4
5869,Melon St/Ballarat Rd,-37.78065075,144.85996102,bus,4
587,Inverness St/Invermay St,-37.70254359,145.02877192,bus,4
5870,Castley Cres/Ballarat Rd,-37.78096877,144.86258602,bus,4
5871,Ashley St/Ballarat Rd,-37.78169476,144.8658465,bus,4
5872,Churchill Ave/Ballarat Rd,-37.78320696,144.86973167,bus,4
5873,Richelieu St/Ballarat Rd,-37.78439579,144.87268382,bus,4
5875,Charles St/Williamstown Rd,-37.80621563,144.88483562,bus,4
5877,Thomson St/Ballarat Rd,-37.78563081,144.87570288,bus,4
5878,Studley St/Ballarat Rd,-37.78716686,144.87942881,bus,4
5879,Summerhill Rd/Ballarat Rd,-37.78837327,144.88236942,bus,4
588,Hickford St/Invermay St,-37.70621782,145.02807339,bus,4
5880,Eleanor St/Ballarat Rd,-37.7896936,144.88563619,bus,4
5881,Arthur St/Gordon St,-37.79210262,144.88931497,bus,4
5882,Shepherd St/Gordon St,-37.79494912,144.88874563,bus,4
5883,Essex St/Gordon St,-37.79656653,144.88848381,bus,4
5884,Barkly St/Gordon St,-37.79803081,144.88822633,bus,4
5885,Geelong Rd/Barkly St,-37.79885994,144.89124638,bus,4
5886,Barkly St/Victoria St,-37.79954875,144.89297579,bus,4
5887,St Johns Church/79 Paisley St,-37.80048916,144.8956748,bus,4
5888,Sunshine Plaza SC/Hampshire Rd,-37.78264552,144.83253935,bus,4
5889,Foundry Rd/Hampshire Rd,-37.77993299,144.83302734,bus,4
589,Miranda Rd/Mais St,-37.70758305,145.027799,bus,4
5890,Lynch St/Ballarat Rd,-37.77779849,144.83456565,bus,4
5891,Victoria University/Ballarat Rd,-37.77813212,144.83751923,bus,4
5892,Stonemark St/Ballarat Rd,-37.77836567,144.83944256,bus,4
5893,Sturt St/Ballarat Rd,-37.77887674,144.84421899,bus,4
5894,Halstead St/Ashley St,-37.78356178,144.8649412,bus,4
5895,Churchill Ave/Ashley St,-37.7860755,144.86441465,bus,4
5896,Hampden St/Ashley St,-37.78919391,144.86393878,bus,4
5897,Wellington St/Ashley St,-37.79147488,144.86349834,bus,4
5898,Central West SC/Ashley St,-37.79372739,144.8629792,bus,4
5899,Ashley St/Barkly St,-37.79580634,144.86282844,bus,4
59,Ramu Pde/Waterdale Rd,-37.73583322,145.04876885,bus,4
590,11 Miranda Rd,-37.7078271,145.02622715,bus,4
5900,Berthandra Ct/Barkly St,-37.79621895,144.86620079,bus,4
5901,Rondell Ave/Barkly St,-37.79655345,144.86924609,bus,4
5902,First St/Barkly St,-37.79688644,144.87221196,bus,4
5903,Russell St/Barkly St,-37.79708444,144.8741937,bus,4
5904,Clarke St/Barkly St,-37.79753356,144.87811026,bus,4
5905,Warleigh Rd/Barkly St,-37.79781292,144.88061212,bus,4
5906,Eleanor St/Barkly St,-37.79823196,144.88437062,bus,4
5907,Gordon St/Barkly St,-37.79861632,144.88770995,bus,4
5908,Barkly St/Victoria St,-37.79878558,144.89313376,bus,4
591,Mais St/Miranda Rd,-37.70761749,145.02447451,bus,4
5910,Irving St/Nicholson St,-37.80300709,144.8989084,bus,4
5911,Hyde St/Napier St,-37.80463182,144.90208799,bus,4
5912,Whitehall St/Napier St,-37.80548418,144.90491473,bus,4
5918,Moonee Ponds Creek/Footscray Rd,-37.81012452,144.93703109,bus,4
5919,Williams Rd/Malvern Rd,-37.84819042,145.0034314,bus,4
592,Box St/Miranda Rd,-37.70730332,145.02186257,bus,4
5920,Chatsworth Rd/Malvern Rd,-37.84861537,145.00670437,bus,4
5921,A'Beckett St/Malvern Rd,-37.84899671,145.00953533,bus,4
5922,Malvern Rd/Orrong Rd,-37.84978927,145.01217342,bus,4
5923,Toorak Station/Orrong Rd,-37.85221616,145.01180137,bus,4
5924,High St/Orrong Rd,-37.85456237,145.01145419,bus,4
5925,Barnato Gr/Orrong Rd,-37.857087,145.0109999,bus,4
5926,Dandenong Rd/Orrong Rd,-37.86068201,145.01042585,bus,4
5927,Hughenden Rd/Orrong Rd,-37.86233423,145.01007451,bus,4
5928,Alma Rd/Orrong Rd,-37.86396921,145.00976909,bus,4
5929,Holroyd Ave/Orrong Rd,-37.86543323,145.00947961,bus,4
5930,Inkerman St/Orrong Rd,-37.86776945,145.00907571,bus,4
5932,Balaclava Rd/Orrong Rd,-37.87081497,145.00851626,bus,4
5933,Milburn Gr/Orrong Rd,-37.87350957,145.00798895,bus,4
5934,Loch Ave/Orrong Rd,-37.87585402,145.00753925,bus,4
5935,Glen Eira Rd/Orrong Rd,-37.87832419,145.00706338,bus,4
5936,Villiers St/Orrong Rd,-37.88038174,145.00670094,bus,4
5937,Sandham St/Orrong Rd,-37.88294082,145.00615439,bus,4
5938,Glen Huntly Rd/Orrong Rd,-37.88529007,145.00598869,bus,4
5939,Rowan St/Orrong Rd,-37.88711553,145.00575751,bus,4
594,Upper Heidelberg Rd/Ivanhoe Pde,-37.76605991,145.04445548,bus,4
5940,Archibald St/Orrong Rd,-37.88851744,145.00552638,bus,4
5941,Downshire Rd/Riddell Pde,-37.89061525,145.00541291,bus,4
5942,Shoobra Rd/Riddell Pde,-37.89155579,145.0066725,bus,4
5943,College St/Clarence St,-37.89207168,145.00893288,bus,4
5944,Parkside St/Clarence St,-37.89224252,145.01050893,bus,4
5945,Kooyong Rd/Clarence St,-37.89259679,145.01334229,bus,4
5946,Parnell St/Kooyong Rd,-37.89412924,145.01336932,bus,4
5948,Gardenvale Rd/Kooyong Rd,-37.8990792,145.01245152,bus,4
5949,North Rd/Kooyong Rd,-37.90001253,145.0122217,bus,4
595,Ivanhoe Aquatic Centre/Bond St,-37.76289936,145.04352842,bus,4
5951,Werribee Racecourse/Bulban Rd,-37.90696567,144.64037194,bus,4
5952,Galilee Bvd/Gamalite Dr,-37.66908403,144.56367471,bus,4
5953,Reidy Rise/Gamalite Dr,-37.66635043,144.56482971,bus,4
5954,St Andrews Dr/Walls Rd,-37.90473137,144.63680404,bus,4
5955,Emerald Ct/Caitlyn Dr,-37.66459919,144.56381006,bus,4
596,Cremean Ave/Bond St,-37.76251063,145.03857798,bus,4
5961,Iramoo Primary School/McGrath Rd,-37.89521964,144.62894373,bus,4
5962,Honour Ave/McGrath Rd,-37.89784995,144.62844993,bus,4
5963,Kim Lane/Roslyn Park Dr,-37.66308749,144.56478901,bus,4
5969,Stefan Dr/Roslyn Park Dr,-37.66288234,144.567947,bus,4
597,Serpells Rd/Williamsons Rd,-37.76268724,145.13320175,bus,4
5970,Woodland Rise/Roslyn Park Dr,-37.66454027,144.57099888,bus,4
5971,Featherhead Way/Scarlet Oak Ave,-37.6597691,144.57123378,bus,4
5972,Nodosa Grove/Scarlet Oak Ave,-37.65972884,144.56884339,bus,4
5973,Valewood Dr/Honour Ave,-37.89115654,144.62496931,bus,4
5974,Harriet St/Princes Hwy,-37.89215423,144.6840544,bus,4
5975,Purchas St/Tarneit Rd,-37.88205416,144.66316705,bus,4
5976,McGrath Rd/Heaths Rd,-37.88682295,144.63305622,bus,4
5977,Greaves St/Heaths Rd,-37.88745817,144.63910751,bus,4
5978,Shaws Rd/Heaths Rd,-37.88653263,144.64508358,bus,4
5979,Riverbend Cres/Heaths Rd,-37.88418415,144.64705714,bus,4
598,Foote St/Williamsons Rd,-37.75867881,145.13389279,bus,4
5980,5 Heaths Rd,-37.87953535,144.65161626,bus,4
5981,Latham St/Heaths Rd,-37.87696508,144.65648406,bus,4
5983,Tarneit Rd/Heaths Rd,-37.87577758,144.66565049,bus,4
5984,Doris Dr/Heaths Rd,-37.87607186,144.66822183,bus,4
5987,Woodville Park Dr/Heaths Rd,-37.87835605,144.6894549,bus,4
5988,Mossfiel Reserve/Heaths Rd,-37.878971,144.69461991,bus,4
5989,Baden Dr/Heaths Rd,-37.8791995,144.69754597,bus,4
599,Beatty St/Oriel Rd,-37.75869919,145.0375322,bus,4
5990,Frederick Ct/Princes Hwy,-37.88968838,144.6892598,bus,4
5991,Wyndham Law Courts/Princes Hwy,-37.89343044,144.6811375,bus,4
5992,Sneydes Rd/Princes Hwy,-37.89572187,144.67624408,bus,4
5993,Wattle Ave/Princes Hwy,-37.89815808,144.6709364,bus,4
5994,Tower Rd/Princes Hwy,-37.89924753,144.66861628,bus,4
5995,Ascot Vale Station/McCully St,-37.77576386,144.92171709,bus,4
5996,Roxburgh St/Rothwell St,-37.77598401,144.91989436,bus,4
5997,Rothwell St/Francis St,-37.77728445,144.91954,bus,4
5999,Union Rd/Mirams St,-37.77679166,144.91511454,bus,4
6,Oriel Rd/Ramu Pde,-37.73626587,145.04496737,bus,4
60,Manningham Rd/Williamsons Rd,-37.77855928,145.1236737,bus,4
600,Atkinson St/Williamsons Rd,-37.75565843,145.13437731,bus,4
6000,Epsom Rd/Mirams St,-37.77652036,144.91150037,bus,4
6001,Epsom Rd/Charles St,-37.77753979,144.91156251,bus,4
6002,Kirk St/Charles St,-37.77869432,144.90958849,bus,4
6004,All Saints Anglican Church/Charles St,-37.78034751,144.90677149,bus,4
6005,Monash St/Chauvel St,-37.78161954,144.90684915,bus,4
6006,RAS Showgrounds/Langs Rd,-37.78277858,144.90766804,bus,4
6007,Kingston Ave/Fisher Pde,-37.78453208,144.90542711,bus,4
6008,Leonard Cres/Fisher Pde,-37.78642634,144.90502161,bus,4
6009,Flemington Racecourse/87 Fisher Pde,-37.78894516,144.90375814,bus,4
6010,Henry Turner Reserve North/Farnsworth Ave,-37.79013144,144.90003403,bus,4
6011,Footscray City College/Farnsworth Ave,-37.7908677,144.89483495,bus,4
6012,Tiernan St/Droop St,-37.79479837,144.89542746,bus,4
6013,Geelong Rd/Droop St,-37.79693949,144.89724055,bus,4
6014,Nicholson St/Droop St,-37.79920831,144.89914098,bus,4
6017,Middle Footscray Station/Buckley St,-37.80294177,144.89122114,bus,4
6018,John St/Buckley St,-37.80267429,144.88886638,bus,4
6019,West Footscray Station/Princes Hwy Service Rd,-37.80264558,144.88475576,bus,4
602,Parkwood Pl/Fitzsimons Lane,-37.75124443,145.13506704,bus,4
6020,Charles St/Williamstown Rd,-37.80529467,144.88473696,bus,4
6021,Shackell St/Williamstown Rd,-37.80772926,144.88431538,bus,4
6022,Chatfield St/Williamstown Rd,-37.81062279,144.88385794,bus,4
6023,Somerville Rd/Williamstown Rd,-37.81304693,144.88335707,bus,4
6024,Yarraville Oval/Williamstown Rd,-37.81607311,144.88275945,bus,4
6025,Blackwood St/Williamstown Rd,-37.8173122,144.88250821,bus,4
6026,Francis St/Williamstown Rd,-37.82078831,144.88187492,bus,4
6027,Benbow St/Williamstown Rd,-37.82272831,144.88151272,bus,4
6029,The Avenue/Melbourne Rd,-37.8277667,144.88106186,bus,4
603,Westerfolds Park/Fitzsimons Lane,-37.74564577,145.13607012,bus,4
6030,Hudsons Rd/Melbourne Rd,-37.82962807,144.8813381,bus,4
6031,Birmingham St/Melbourne Rd,-37.83127143,144.88151832,bus,4
6033,Strickland Dr/Jells Rd,-37.89363082,145.19146687,bus,4
604,Bolton St/Main Rd,-37.73199962,145.13424505,bus,4
607,Cressy St/Main Rd,-37.72936209,145.128184,bus,4
6074,Spence St/Erebus St,-37.72148434,144.86020161,bus,4
6075,Collinson St/Spence St,-37.72077532,144.85738577,bus,4
6076,Spence St/Fosters Rd,-37.72070049,144.85376889,bus,4
6077,Swan St/Fosters Rd,-37.7239975,144.85270935,bus,4
6078,Fullarton Rd/Fosters Rd,-37.72502772,144.85237326,bus,4
6079,Collinson St/Fullarton Rd,-37.72631944,144.85649986,bus,4
608,Rangeview Rd/Main Rd,-37.72778198,145.12572755,bus,4
6080,Erebus St/Fullarton Rd,-37.72576968,144.86046402,bus,4
6081,Roberts Rd/Fullarton Rd,-37.72829867,144.86624584,bus,4
6082,Knighton Ave/Fullarton Rd,-37.72853519,144.86786155,bus,4
6083,Wyong St/Woorite Pl,-37.73004589,144.86718282,bus,4
6084,Tuppal Pl/Milleara Rd,-37.73141138,144.86545299,bus,4
6085,Wunnamurra Dr/Milleara Rd,-37.73459165,144.86490776,bus,4
6086,Clarks Rd/Milleara Rd,-37.7369181,144.86448915,bus,4
6087,Keilor Park Dr/Milleara Rd,-37.73951476,144.86406274,bus,4
6088,Groves St/Milleara Rd,-37.74380633,144.86317901,bus,4
6089,The Crossway/Milleara Rd,-37.74691453,144.86263565,bus,4
609,Elizabeth St/Looker Rd,-37.72416737,145.12398063,bus,4
6090,Milleara SC/Milleara Rd,-37.74934945,144.86223645,bus,4
6091,Fawkner Cres/Buckley St,-37.75083874,144.86286321,bus,4
6092,Quinn Gr/Buckley St,-37.75122448,144.86624566,bus,4
6093,Phillip Rd/Buckley St,-37.75153824,144.86914216,bus,4
6094,Dickson St/Buckley St,-37.75208532,144.87398417,bus,4
6095,Prospect St/Buckley St,-37.75330021,144.88440273,bus,4
6096,Garnet St/Buckley St,-37.7534622,144.88589631,bus,4
6097,Hoffmans Rd/Buckley St,-37.75381477,144.8889735,bus,4
6098,Ogilvie St/Buckley St,-37.75410611,144.8916552,bus,4
6099,Price St/Buckley St,-37.754324,144.89376014,bus,4
61,Pickles St/Crockford St,-37.83423657,144.94922191,bus,4
610,Olympic Village Shopping Centre/Southern Rd,-37.74130258,145.04056785,bus,4
6100,Cooper St/Buckley St,-37.75461118,144.89621499,bus,4
6101,Hedderwick St/Buckley St,-37.7549312,144.89899809,bus,4
6102,Essendon Keilor College/Buckley St,-37.75529102,144.90199575,bus,4
611,Larissa St/Southern Rd,-37.74105708,145.0382706,bus,4
6148,Eliza St/Erebus St,-37.72384866,144.85988396,bus,4
6149,Spence St/Erebus St,-37.72140575,144.86034001,bus,4
6151,William St/Fosters Rd,-37.72090434,144.85358148,bus,4
6154,Wingara Ave/Woorite Pl,-37.72986985,144.86741479,bus,4
6155,Tuppal Pl/Milleara Rd,-37.73167913,144.86530914,bus,4
6156,Berembong Dr/Milleara Rd,-37.73361889,144.86493571,bus,4
6157,Bradman Bvd/Milleara Rd,-37.73754222,144.86411944,bus,4
6158,Warren Ct/Milleara Rd,-37.74108215,144.86352972,bus,4
6159,Groves St/Milleara Rd,-37.74450477,144.86293195,bus,4
616,Highview Cres/Wungan St,-37.72074985,145.07027836,bus,4
6160,The Crossway/Milleara Rd,-37.74602242,144.86263862,bus,4
6162,Milleara Rd/Buckley St,-37.7509634,144.86278018,bus,4
6163,Quinn Gr/Buckley St,-37.75133071,144.86614046,bus,4
6164,Windsor Dr/Buckley St,-37.75158079,144.86850536,bus,4
6165,Rachelle Rd/Buckley St,-37.75181792,144.870655,bus,4
6166,Dickson St/Buckley St,-37.75212585,144.87323393,bus,4
6167,Prospect St/Buckley St,-37.75336697,144.88410572,bus,4
6168,Bourke St/Buckley St,-37.75359115,144.88605154,bus,4
6169,Hoffmans Rd/Buckley St,-37.75391283,144.88891396,bus,4
617,Nicholls St/Wungan St,-37.71855464,145.07436281,bus,4
6170,High St/Separation St,-37.76940009,144.99918374,bus,4
6171,Northcote Station/Arthurton Rd,-37.76903428,144.99621922,bus,4
6172,St Georges Rd/Arthurton Rd,-37.76852771,144.99187352,bus,4
6173,Shakespeare Gr/Arthurton Rd,-37.76807542,144.9886049,bus,4
6174,Merri Creek/125 Arthurton Rd,-37.76754322,144.9848844,bus,4
6176,Myrtle St/Blyth St,-37.76693311,144.97558076,bus,4
6177,Lygon St/Blyth St,-37.7665951,144.97269517,bus,4
6178,Cooraminta St/Blyth St,-37.76611118,144.96762265,bus,4
6179,Burchett St/Blyth St,-37.7658754,144.9654495,bus,4
618,Wungan St/Dunvegan Cres,-37.71693169,145.07597041,bus,4
6180,Sydney Rd/Blyth St,-37.76559375,144.96271004,bus,4
6181,Sydney Rd/Victoria St,-37.76702296,144.96145612,bus,4
6182,Brunswick Station/Victoria St,-37.76687348,144.96010932,bus,4
6183,Gardiner St/Victoria St,-37.76637267,144.95617254,bus,4
6184,Clifton Park/Victoria St,-37.76588719,144.95208782,bus,4
6185,Pearson St/Victoria St,-37.76556374,144.94955389,bus,4
6186,488 Victoria St,-37.76527667,144.94704169,bus,4
6187,Melville Rd/Victoria St,-37.76492837,144.94412254,bus,4
6188,Napperby St/Victoria St,-37.76452544,144.94066004,bus,4
6189,Juliet St/Wilson St,-37.76371917,144.93475683,bus,4
619,Macleod Railway Station/McNamara St,-37.72612865,145.06799434,bus,4
6190,Fanny St/Wilson St,-37.76340935,144.93250647,bus,4
6191,Thomas St/Wilson St,-37.76318273,144.93037869,bus,4
6192,McPherson St/Wilson St,-37.7630109,144.92880561,bus,4
6193,Pascoe Vale Rd/Wilson St,-37.76269077,144.92597666,bus,4
6194,Mt Alexander Rd/Kellaway Ave,-37.76433476,144.92414851,bus,4
6196,Victoria St/Rutland Rd,-37.82069137,145.13053706,bus,4
6197,Rutland Rd/Barcelona St,-37.82133746,145.13206584,bus,4
6198,32 Barcelona St,-37.82264926,145.13181691,bus,4
6199,Sweetland Rd/Barcelona St,-37.8238762,145.13189958,bus,4
620,Jacka St/Macleod Pde,-37.72794627,145.06507645,bus,4
6200,Via Media Park/Albion Rd,-37.82549391,145.13389249,bus,4
6201,Middleborough Rd/Albion Rd,-37.82577814,145.13647576,bus,4
6202,Gardenvale Station/Martin St,-37.89732522,145.00412867,bus,4
6203,Younger Ave/North Rd,-37.90077998,145.01551055,bus,4
6204,Hawthorn Rd/North Rd,-37.90127822,145.01994399,bus,4
6205,Brighton Cemetery/North Rd,-37.90159089,145.02246042,bus,4
6206,Bambra Rd/North Rd,-37.90197954,145.02574821,bus,4
6207,Spring Rd/North Rd,-37.9023101,145.02826421,bus,4
6208,Scott St/North Rd,-37.90263966,145.03072339,bus,4
6209,Frederick St/North Rd,-37.90294025,145.03306964,bus,4
621,Ruthven St/Macleod Pde,-37.7296472,145.06274015,bus,4
6210,Ormond Uniting Hall/North Rd,-37.9032534,145.03563166,bus,4
6211,Dalmor Ave/North Rd,-37.90350411,145.03769494,bus,4
6212,Ormond Station/North Rd,-37.90372398,145.03953158,bus,4
6213,Ulupna Rd/North Rd,-37.90415719,145.04281838,bus,4
6214,Nicholls Rd/North Rd,-37.90463654,145.04671817,bus,4
6215,Wild Cherry Rd/North Rd,-37.90507256,145.05018696,bus,4
6216,Koornang Rd/North Rd,-37.90533354,145.05234106,bus,4
6217,Tara Gr/North Rd,-37.9056459,145.05488053,bus,4
6218,Elimatta Rd/North Rd,-37.90580056,145.05605932,bus,4
622,Kawana Cres/Remington Dr,-37.88844804,145.18263315,bus,4
6220,Murrumbeena Rd/North Rd,-37.90637403,145.06077573,bus,4
6221,Crosbie Rd/North Rd,-37.90697169,145.0658783,bus,4
6222,Brett St/North Rd,-37.90733782,145.06841648,bus,4
6223,Reid St/North Rd,-37.90780396,145.07211223,bus,4
6224,Poath Rd/North Rd,-37.90799068,145.07360873,bus,4
6225,Brine St/North Rd,-37.90835451,145.07656789,bus,4
6226,Austin St/North Rd,-37.90862494,145.07877881,bus,4
6227,White St/North Rd,-37.90896654,145.08148837,bus,4
6228,Warrigal Rd/North Rd,-37.90932042,145.08440237,bus,4
6229,Arcadia Cl/Oban Rd,-37.79353427,145.23422673,bus,4
6231,Batman St/Buckley St,-37.75416226,144.8912677,bus,4
6232,Price St/Buckley St,-37.7544333,144.89382514,bus,4
6233,Fawkner St/Buckley St,-37.75463627,144.89560137,bus,4
6234,Ave Maria College/Buckley St,-37.75504151,144.89911982,bus,4
6235,St Kinnord St/Buckley St,-37.75550574,144.90292041,bus,4
6236,Combermere St/Buckley St,-37.75572881,144.90482098,bus,4
6237,Scott St/Buckley St,-37.75617464,144.90861081,bus,4
6238,Robb St/Buckley St,-37.75641185,144.91080613,bus,4
6239,St Columba's College/Buckley St,-37.75683848,144.91453982,bus,4
6241,Chisholm St/Vida St,-37.76050767,144.89788681,bus,4
6242,Fawkner St/Chisholm St,-37.76037213,144.89584745,bus,4
6243,Arthur St/Vida St,-37.75917845,144.89814011,bus,4
6244,Ave Maria College/Alma St,-37.75700862,144.89875771,bus,4
6245,Beaver St/Alma St,-37.75741915,144.90207183,bus,4
